tipo_serv;numos;datasol;dataven;datater_trab;TD;TE;equipe;dthaps_ini;dthaps_fim_ajustado;inicio_turno;fim_turno;dth_chegada_estimada;dth_final_estimada;fim_turno_estimado;eta_source;base_lon;base_lat;tipo_base;abrangencia;defeito_falha;localidade;localizacao;nox;noy;dh_inicio;dh_alocacao;dh_chegada;dh_final;tp;td;te;ano;mes;eusd;eusd_fio_b;latitude;longitude;dt_ref;prioridade;violacao;tipserv;codserv;data_sol;data_venc;num_cdc;datasaida;datainitrab;datatertrab;job_id_vroom;distancia_vroom;duracao_vroom
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:19:57;2023-02-14 06:37:40;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;4245
comercial;95045499;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:48:11;2,98;2,45;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:47:09;2023-02-14 06:49:36;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,98;2,45;2023;2;25,27;25,27;-8,805176;-63,881422;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2201369;2023-02-14 10:42:45;2023-02-14 10:45:44;2023-02-14 10:48:11;95045499;;4245
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:43:07;2023-02-14 06:45:11;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;4245
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 07:53:44;2023-02-14 07:59:03;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;4245
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:50:50;2023-02-14 06:57:06;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;4245
comercial;95045571;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:15:32;18,78;2,42;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:04:44;2023-02-14 06:07:09;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;18,78;2,42;2023;2;12,63;12,63;-8,753568;-63,900568;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1137305;2023-02-14 09:54:20;2023-02-14 10:13:07;2023-02-14 10:15:32;95045571;;4245
comercial;95045564;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:46:11;7,4;1,93;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:59:52;2023-02-14 07:01:47;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,4;1,93;2023;2;20,97;20,97;-8,794635;-63,870536;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1985852;2023-02-14 13:36:51;2023-02-14 13:44:15;2023-02-14 13:46:11;95045564;;4245
comercial;95045617;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:56:20;5,23;1,97;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 07:15:27;2023-02-14 07:17:25;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,23;1,97;2023;2;39,17;39,17;-8,778183;-63,805756;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2162470;2023-02-14 13:49:08;2023-02-14 13:54:22;2023-02-14 13:56:20;95045617;;4245
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 08:07:03;2023-02-14 08:12:13;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;4245
comercial;95045512;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:11:54;11,52;8,85;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 08:20:51;2023-02-14 08:29:42;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,52;8,85;2023;2;118,06;;-8,720922;-63,868083;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1171591;2023-02-14 08:51:32;2023-02-14 09:03:03;2023-02-14 09:11:54;95045512;;4245
comercial;95045511;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:53:41;12,83;16,08;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 07:23:47;2023-02-14 07:39:51;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;12,83;16,08;2023;2;12,63;12,63;-8,774273;-63,816932;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;315798;2023-02-14 09:24:46;2023-02-14 09:37:36;2023-02-14 09:53:41;95045511;;4245
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 07:19:33;2023-02-14 07:21:25;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;4245
comercial;95045516;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:43:13;19,97;1,48;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 06:13:56;2023-02-14 06:15:24;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;19,97;1,48;2023;2;23,0;23,0;-8,777203;-63,883373;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2229373;2023-02-14 08:21:46;2023-02-14 08:41:44;2023-02-14 08:43:13;95045516;;4245
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 08:01:53;2023-02-14 08:07:03;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;950456041;;4245
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVOSN67;2023-02-14 06:01:26;2023-02-14 12:00:32;2023-02-14 06:00:00;2023-02-14 12:00:00;2023-02-14 07:48:25;2023-02-14 07:53:44;2023-02-14 08:34:46;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;950456201;;4245
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 07:31:13;2023-02-14 07:38:59;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;3982
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 08:03:00;2023-02-14 08:04:52;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;3982
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:41:41;2023-02-14 06:43:30;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;3982
comercial;95045502;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:51:26;4,55;5,28;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 08:14:44;2023-02-14 08:20:00;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,55;5,28;2023;2;118,06;;-8,730515;-63,812281;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1424269;2023-02-14 10:41:36;2023-02-14 10:46:09;2023-02-14 10:51:26;95045502;;3982
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:08:59;2023-02-14 06:26:42;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;3982
comercial;95045499;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:48:11;2,98;2,45;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:31:20;2023-02-14 06:33:47;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,98;2,45;2023;2;25,27;25,27;-8,805176;-63,881422;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2201369;2023-02-14 10:42:45;2023-02-14 10:45:44;2023-02-14 10:48:11;95045499;;3982
comercial;95045543;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:59:07;4,72;3,02;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:46:02;2023-02-14 06:49:03;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,72;3,02;2023;2;108,94;108,94;-8,80422;-63,873989;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2043563;2023-02-14 08:51:23;2023-02-14 08:56:06;2023-02-14 08:59:07;95045543;;3982
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 07:16:14;2023-02-14 07:21:33;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;3982
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:35:48;2023-02-14 06:37:52;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;3982
comercial;95045466;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:33:37;2,05;3,02;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:38:14;2023-02-14 06:41:15;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,05;3,02;2023;2;16,67;16,67;-8,813611;-63,881919;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1068646;2023-02-14 10:28:33;2023-02-14 10:30:36;2023-02-14 10:33:37;95045466;;3982
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 07:08:13;2023-02-14 07:13:23;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;3982
comercial;95045511;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:53:41;12,83;16,08;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 07:44:27;2023-02-14 08:00:31;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;12,83;16,08;2023;2;12,63;12,63;-8,774273;-63,816932;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;315798;2023-02-14 09:24:46;2023-02-14 09:37:36;2023-02-14 09:53:41;95045511;;3982
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:50:36;2023-02-14 06:56:52;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;3982
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 07:21:33;2023-02-14 07:26:52;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;950456201;;3982
comercial;95045471;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 16:25:15;5,82;3,13;PVLSN84;2023-02-14 06:02:25;2023-02-14 15:08:20;2023-02-14 06:00:00;2023-02-14 15:00:00;2023-02-14 06:59:15;2023-02-14 07:02:22;2023-02-14 08:32:36;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,82;3,13;2023;2;108,94;108,94;-8,790801;-63,883799;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1284641;2023-02-14 16:16:18;2023-02-14 16:22:07;2023-02-14 16:25:15;95045471;;3982
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:20:40;2023-02-14 07:38:23;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;4433
comercial;95045543;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:59:07;4,72;3,02;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:47:25;2023-02-14 07:50:26;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,72;3,02;2023;2;108,94;108,94;-8,80422;-63,873989;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2043563;2023-02-14 08:51:23;2023-02-14 08:56:06;2023-02-14 08:59:07;95045543;;4433
comercial;95045499;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:48:11;2,98;2,45;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:43:01;2023-02-14 07:45:28;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,98;2,45;2023;2;25,27;25,27;-8,805176;-63,881422;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2201369;2023-02-14 10:42:45;2023-02-14 10:45:44;2023-02-14 10:48:11;95045499;;4433
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:51:59;2023-02-14 07:58:15;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;4433
comercial;95045571;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:15:32;18,78;2,42;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:10:38;2023-02-14 07:13:03;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;18,78;2,42;2023;2;12,63;12,63;-8,753568;-63,900568;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1137305;2023-02-14 09:54:20;2023-02-14 10:13:07;2023-02-14 10:15:32;95045571;;4433
comercial;95046800;2023-02-14 06:46:36;2023-02-15 08:00:00;2023-02-14 09:42:11;34,78;4,07;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 09:33:18;2023-02-14 09:37:22;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;34,78;4,07;2023;2;35,89;35,89;-8,728411;-63,879627;2023-02-14;1,9514999339236159;0,0;C;3,0;2023-02-14 06:46:36;2023-02-15 08:00:00;1404279;2023-02-14 09:03:20;2023-02-14 09:38:07;2023-02-14 09:42:11;95046800;;4433
comercial;95045511;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:53:41;12,83;16,08;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 08:33:56;2023-02-14 08:50:00;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;12,83;16,08;2023;2;12,63;12,63;-8,774273;-63,816932;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;315798;2023-02-14 09:24:46;2023-02-14 09:37:36;2023-02-14 09:53:41;95045511;;4433
comercial;95045526;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:41:20;3,8;2,52;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 09:10:43;2023-02-14 09:13:14;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,8;2,52;2023;2;7,58;7,58;-8,728941;-63,808114;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1427634;2023-02-14 10:35:01;2023-02-14 10:38:49;2023-02-14 10:41:20;95045526;;4433
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 08:52:29;2023-02-14 08:54:21;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;4433
comercial;95045524;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:52:44;11,37;4,73;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 07:03:06;2023-02-14 07:07:49;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,37;4,73;2023;2;118,06;;-8,754735;-63,888789;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;30921;2023-02-14 09:36:38;2023-02-14 09:48:00;2023-02-14 09:52:44;95045524;;4433
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 08:14:09;2023-02-14 08:21:55;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;4433
comercial;95042811;2023-02-14 01:23:50;2023-02-15 08:00:00;2023-02-14 08:37:13;13,05;4,45;PVLSN07;2023-02-14 07:03:15;2023-02-14 15:59:00;2023-02-14 07:00:00;2023-02-14 16:00:00;2023-02-14 09:25:49;2023-02-14 09:30:16;2023-02-14 09:40:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;13,05;4,45;2023;2;2,65;2,65;-8,743438;-63,88116;2023-02-14;1,7842425342652266;0,0;C;3,0;2023-02-14 01:23:50;2023-02-15 08:00:00;26015;2023-02-14 08:19:43;2023-02-14 08:32:46;2023-02-14 08:37:13;95042811;;4433
